TIME,RAW_FLUX,RAW_FLUX_ERR,FLUX,FLUX_ERR,FLUX_TREND
1816.0993315729972,1.0110446235783384,0.013204815657962218,1.0124570358020162,0.005380175074152723,0.998604965767699
1816.1201651909523,0.9898091731556502,0.013204815657962218,0.990591365722036,0.005380175074152723,0.9992103781706035
1816.1409988065795,0.9973258233202702,0.013204815657962218,0.9981041224180273,0.005380175074152723,0.9992202225396369
1816.1618324198785,0.9958815015442102,0.013204815657962218,0.9961021510508434,0.005380175074152723,0.9997784870694231
1816.182666030384,1.0010891483523594,0.013204815657962218,1.0018603521865415,0.005380175074152723,0.9992302282124461
1816.2034996380944,1.0050483121253606,0.013204815657962218,1.0060550629559342,0.005380175074152723,0.9989993084199431
1816.2243332439425,0.9938924949736124,0.013204815657962218,0.9958844372221944,0.005380175074152723,0.9979998259093815
1816.245166846997,1.0001519896238211,0.013204815657962218,1.0020121854451538,0.005380175074152723,0.9981435397210202
1816.2660004477236,0.998819436636632,0.013204815657962218,1.0012842756172797,0.005380175074152723,0.9975383224917537
1816.286834046121,1.0010047244215732,0.013204815657962218,1.004161488687122,0.005380175074152723,0.9968563181309851
1816.3076676421904,0.9954905320198775,0.013204815657962218,0.9990357779240308,0.005380175074152723,0.996451332392199
1816.3285012359304,1.0015196750014945,0.013204815657962218,1.0047086541767538,0.005380175074152723,0.9968259662520054
1816.349334827344,0.9986389959711465,0.013204815657962218,1.0021425882156731,0.005380175074152723,0.9965038984614307
1816.370168416429,1.0049237116069676,0.013204815657962218,1.0088931078823113,0.005380175074152723,0.9960655928320536
1816.3910020036503,0.9788434425902005,0.013204815657962218,0.9827784820304273,0.005380175074152723,0.9959960056999855
1816.4118355885437,1.0038415100874871,0.013204815657962218,1.0078569939813633,0.005380175074152723,0.9960158197860851
1816.432669171109,0.9901158957385694,0.013204815657962218,0.9944855516980678,0.005380175074152723,0.9956061141843264
1816.453502751347,0.9831887086797845,0.013204815657962218,0.988426106533229,0.005380175074152723,0.9947012752710326
1816.4743363297216,0.9894219204081446,0.013204815657962218,0.9952370264861258,0.005380175074152723,0.9941570641734336
1816.4951699062333,0.9952276143067058,0.013204815657962218,1.0015999346315696,0.005380175074152723,0.9936378586853564
1816.5160034804169,0.9920953448830403,0.013204815657962218,0.9990085665632421,0.005380175074152723,0.993079917518641
1816.5368370527365,0.9898596151268746,0.013204815657962218,0.9972266384721888,0.005380175074152723,0.9926124884142676
1816.557670623195,0.9923768464803473,0.013204815657962218,1.0004081370583955,0.005380175074152723,0.9919719859519902
1816.578504191325,0.999990132842471,0.013204815657962218,1.0077515310811527,0.005380175074152723,0.9922983017149525
1816.5993377575917,0.9936301082285589,0.013204815657962218,1.0013502731296484,0.005380175074152723,0.9922902453734189
1816.620171321996,0.9936246215580047,0.013204815657962218,1.001912754281756,0.005380175074152723,0.9917276901722917
1816.641004884538,0.9871856596838605,0.013204815657962218,0.995595819849601,0.005380175074152723,0.9915526361219446
1816.6618384452177,1.000814195361843,0.013204815657962218,1.008810086242251,0.005380175074152723,0.9920739384057982
1816.6826720040333,0.98747512580294,0.013204815657962218,0.9951857815245964,0.005380175074152723,0.9922520439250611
1816.703505560988,0.9809925360484211,0.013204815657962218,0.9886101353508726,0.005380175074152723,0.9922946376634628
1816.72433911608,0.9903189910437625,0.013204815657962218,0.9974654174115235,0.005380175074152723,0.9928354143983193
1816.745172669774,0.9859436367608166,0.013204815657962218,0.9931025470402518,0.005380175074152723,0.9927913685240554
1816.7660062211403,0.9885144073995363,0.013204815657962218,0.9961278499711861,0.005380175074152723,0.992356962440243
1816.7868397711093,0.9910276564921229,0.013204815657962218,0.998968031288693,0.005380175074152723,0.9920514225201712
1816.807673319216,0.9917667641125906,0.013204815657962218,0.9996202274630017,0.005380175074152723,0.9921435529867748
1816.8285068654584,1.000142609187067,0.013204815657962218,1.008375514658236,0.005380175074152723,0.991835476614127
1816.84934040984,1.0030639957731398,0.013204815657962218,1.0116999131161268,0.005380175074152723,0.9914639536575744
1816.8701739528249,0.9946302751737848,0.013204815657962218,1.0031706860816014,0.005380175074152723,0.9914865824666632
1816.891007494411,0.9928557797229205,0.013204815657962218,1.0013390385365963,0.005380175074152723,0.9915280854064438
1816.9118410336696,0.9983596182463123,0.013204815657962218,1.006476034151155,0.005380175074152723,0.9919358080774492
1816.9326745719968,0.9978247563619604,0.013204815657962218,1.0064146095286495,0.005380175074152723,0.9914648961915289
1816.953508108463,0.990658899134066,0.013204815657962218,0.9992193353135508,0.005380175074152723,0.9914328757691638
1816.9743416430656,0.9961939762817427,0.013204815657962218,1.004851656631616,0.005380175074152723,0.9913841209369204
1816.9951751762703,0.9845148015548694,0.013204815657962218,0.9928849833436819,0.005380175074152723,0.9915698374643307
1817.0160087076124,0.9875382225143136,0.013204815657962218,0.9959453591913506,0.005380175074152723,0.9915586366265483
1817.0368422375584,0.9857308955348103,0.013204815657962218,0.9940861692942563,0.005380175074152723,0.9915950206153882
1817.0576757661076,0.9913985377226521,0.013204815657962218,0.999868438232386,0.005380175074152723,0.9915289850285629
1817.0785092932583,0.9872307919739036,0.013204815657962218,0.9960027762138396,0.005380175074152723,0.9911928114565288
1817.099342818547,0.9922876438364977,0.013204815657962218,1.001803093052539,0.005380175074152723,0.9905016771439112
1817.1201763424383,0.9940122282842557,0.013204815657962218,1.0038140288657293,0.005380175074152723,0.9902354417256458
1817.141009864934,0.994331074639206,0.013204815657962218,1.0047132933838754,0.005380175074152723,0.9896664861378492
1817.1618433855676,0.9936196658555686,0.013204815657962218,1.0044336396210751,0.005380175074152723,0.9892337598633334
1817.1826769052689,0.9914798643394157,0.013204815657962218,1.0027744069765363,0.005380175074152723,0.9887367063234344
1817.2035104231063,0.9867278766713272,0.013204815657962218,0.9982845586857447,0.005380175074152723,0.988423459109062
1817.2243439395484,0.982120754804808,0.013204815657962218,0.9936018195141523,0.005380175074152723,0.9884450043429286
1817.245177454593,0.9926508260293138,0.013204815657962218,1.0045056220239377,0.005380175074152723,0.9881983776549322
1817.2660109682408,0.985424880909382,0.013204815657962218,0.9967780918296898,0.005380175074152723,0.9886100918415374
1817.2868444804903,0.987742822229175,0.013204815657962218,0.9993004348714015,0.005380175074152723,0.9884342963948436
1817.307677991344,0.9898855440699778,0.013204815657962218,1.0011483692748382,0.005380175074152723,0.9887500938417166
1817.3285115008,0.9794708699164836,0.013204815657962218,0.9906286551086678,0.005380175074152723,0.9887366621845193
1817.3493450083952,0.9847612592563783,0.013204815657962218,0.9962369102028594,0.005380175074152723,0.9884810020297838
1817.3701785150572,0.989285815580525,0.013204815657962218,1.0009391407060384,0.005380175074152723,0.988357608718055
1817.3910120203225,0.9843287857241434,0.013204815657962218,0.9963830898304173,0.005380175074152723,0.9879019382912996
1817.4118455241903,0.9849457706774362,0.013204815657962218,0.9972328815529927,0.005380175074152723,0.9876787948904956
1817.4326790266632,0.9863913313791051,0.013204815657962218,0.9991902667981275,0.005380175074152723,0.987190692459369
1817.4535125277373,0.9878251222874885,0.013204815657962218,1.0006151441616018,0.005380175074152723,0.9872178409963706
1817.4743460274149,0.991003497442747,0.013204815657962218,1.0040866352691167,0.005380175074152723,0.9869701105792896
1817.4951795261604,0.9885019296487597,0.013204815657962218,1.001219976210962,0.005380175074152723,0.9872974502463158
1817.5160130230445,0.9927008255271065,0.013204815657962218,1.0055554165938816,0.005380175074152723,0.9872164270067606
1817.536846518998,0.9840202047528107,0.013204815657962218,0.996416763980141,0.005380175074152723,0.9875588612361229
1817.5576800130875,0.9911658851922152,0.013204815657962218,1.003873035751725,0.005380175074152723,0.9873418748118936
1817.5785135062456,0.9911330536635761,0.013204815657962218,1.003745156019328,0.005380175074152723,0.9874349556955581
1817.5993469984724,0.9820166850536501,0.013204815657962218,0.994436391505387,0.005380175074152723,0.98751080857677
1817.620180488837,0.9887405998178691,0.013204815657962218,1.0011941272908442,0.005380175074152723,0.9875613258872448
1817.6410139782704,0.9848003739077488,0.013204815657962218,0.9970945766413368,0.005380175074152723,0.9876699733188796
1817.6618474663064,0.9882233483761026,0.013204815657962218,1.000308970163007,0.005380175074152723,0.987918111156261
1817.6826809529452,0.9813081965946624,0.013204815657962218,0.9929040973507581,0.005380175074152723,0.9883212278134055
1817.7035144386537,0.9925587915555008,0.013204815657962218,1.0043504698010801,0.005380175074152723,0.9882593988850178
1817.724347922499,0.98140182397283,0.013204815657962218,0.9929145166395434,0.005380175074152723,0.988405152232362
1817.7451814054132,0.988449452299749,0.013204815657962218,1.0000427137119725,0.005380175074152723,0.9884072337578548
1817.766014887396,0.990095364971334,0.013204815657962218,1.0019883085169135,0.005380175074152723,0.9881306563714474
1817.7868483679804,0.99179278155038,0.013204815657962218,1.0038087449079451,0.005380175074152723,0.988029628733044
1817.8076818471689,0.9847862147579314,0.013204815657962218,0.9967611339547644,0.005380175074152723,0.9879861696158626
1817.828515324961,0.9927832140801064,0.013204815657962218,1.0047806401947963,0.005380175074152723,0.9880596563719979
1817.849348801822,0.9835920674602072,0.013204815657962218,0.9957577801514846,0.005380175074152723,0.9877824578087387
1817.8701822772848,0.9737779182483433,0.013204815657962218,0.9856570353901415,0.005380175074152723,0.9879480217608387
1817.891015751817,0.9914932270370559,0.013204815657962218,1.0036350569228163,0.005380175074152723,0.9879021465003547
1817.9118492249515,0.9881028186132821,0.013204815657962218,1.0004303749314731,0.005380175074152723,0.987677746870655
1817.9326826966892,0.9931649801570577,0.013204815657962218,1.0058617308080928,0.005380175074152723,0.9873772405668175
1817.953516167496,0.9852020512891309,0.013204815657962218,0.9977145297033378,0.005380175074152723,0.9874588591809649
1817.974349636906,0.9928985226564317,0.013204815657962218,1.0054997175585318,0.005380175074152723,0.9874677290485002
1817.9951831053845,0.9910443819878446,0.013204815657962218,1.0036398246829792,0.005380175074152723,0.9874502362447474
1818.016016572466,0.982557210597929,0.013204815657962218,0.9948914363821735,0.005380175074152723,0.9876024404943149
1818.0368500386169,0.9904427951099783,0.013204815657962218,1.0027239429141834,0.005380175074152723,0.9877522144644191
1818.057683503369,0.9828976496563508,0.013204815657962218,0.9955681414496086,0.005380175074152723,0.9872731044056826
1818.0785169671904,0.9929756015282502,0.013204815657962218,1.0054243129421807,0.005380175074152723,0.9876184499880435
1818.099350429615,0.9858884160765288,0.013204815657962218,0.9982346021807081,0.005380175074152723,0.9876319794192584
1818.1201838911093,0.9852143520505348,0.013204815657962218,0.9976401670324107,0.005380175074152723,0.987544792809578
1818.1410173512063,0.9877895474235724,0.013204815657962218,1.0000489200711682,0.005380175074152723,0.9877412270524492
1818.161850810371,0.9790240602450586,0.013204815657962218,0.9916918365374804,0.005380175074152723,0.9872260960253019
1818.1826842681385,0.9844794036803258,0.013204815657962218,0.9975340585000319,0.005380175074152723,0.9869130735853411
1818.203517724975,0.9835064046038121,0.013204815657962218,0.9971882831380173,0.005380175074152723,0.9862795434266936
1818.224351180415,0.9910809302933108,0.013204815657962218,1.0049892402348273,0.005380175074152723,0.9861607374639487
1818.2451846349245,0.9805495316485096,0.013204815657962218,0.9946507196164408,0.005380175074152723,0.9858229751511476
1818.2660180885016,0.993232678592122,0.013204815657962218,1.0075928618614898,0.005380175074152723,0.9857480299703216
