 2.50  1500.  0.0  2.0   0.8385   -2.0810    3.1490   -0.9166    0.0162  q PD
 3.00  1500.  0.0  2.0   1.3709   -3.1887    4.2296   -1.3574    0.0210  q PD
 3.50  1500.  0.0  2.0   2.0745   -5.0019    6.0438   -1.9781    0.0208  q PD
 4.00  1500.  0.0  2.0   3.3748   -7.7927    8.3223   -2.5548    0.0109  q PD
 4.50  1500.  0.0  2.0  -0.6822    4.1590   -6.6753    4.1086    0.0173  q PD
 5.00  1500.  0.0  2.0   4.4747  -10.0883    9.8323   -2.6638    0.0183  q PD
 5.50  1500.  0.0  2.0   0.6569    0.3011   -1.4837    1.5467    0.0265  q PD
 2.50  1600.  0.0  2.0   0.6522   -0.7519    1.3081   -0.1891    0.0036  q PD
 3.00  1600.  0.0  2.0   0.1167   -0.0790    1.2518   -0.4002    0.0010  q PD
 3.50  1600.  0.0  2.0   0.3356   -0.8755    2.1745   -0.7428    0.0031  q PD
 4.00  1600.  0.0  2.0   0.5173   -1.5140    2.9863   -1.0870    0.0072  q PD
 4.50  1600.  0.0  2.0   1.9301   -4.7339    5.8915   -1.9789    0.0144  q PD
 5.00  1600.  0.0  2.0   2.0759   -5.0539    6.1300   -2.0286    0.0156  q PD
 5.50  1600.  0.0  2.0   2.1142   -4.6706    5.1338   -1.4257    0.0094  q PD
 2.50  1700.  0.0  2.0   3.3292   -6.0711    6.0919   -1.8553    0.0014  q PD
 3.00  1700.  0.0  2.0   1.2281   -2.1463    2.9042   -0.8987    0.0014  q PD
 3.50  1700.  0.0  2.0   0.2706   -0.2356    1.2133   -0.3408    0.0017  q PD
 4.00  1700.  0.0  2.0   0.1080   -0.0465    1.1756   -0.3743    0.0015  q PD
 4.50  1700.  0.0  2.0   0.0483    0.0372    1.2388   -0.4775    0.0046  q PD
 5.00  1700.  0.0  2.0   0.4775   -1.1767    2.6013   -1.0028    0.0093  q PD
 5.50  1700.  0.0  2.0   1.6874   -4.2200    5.5827   -1.9858    0.0156  q PD
 2.50  1800.  0.0  2.0   4.5352   -9.2457    9.5622   -3.1904    0.0104  q PD
 3.00  1800.  0.0  2.0   3.1146   -5.7968    6.0062   -1.8939    0.0059  q PD
 3.50  1800.  0.0  2.0   1.3959   -2.4018    3.0456   -0.9450    0.0028  q PD
 4.00  1800.  0.0  2.0   0.6322   -0.7491    1.4792   -0.4021    0.0024  q PD
 4.50  1800.  0.0  2.0   0.0049    0.5334    0.3450   -0.0294    0.0024  q PD
 5.00  1800.  0.0  2.0   0.0203    0.3681    0.6797   -0.2214    0.0029  q PD
 5.50  1800.  0.0  2.0   0.4231   -0.7244    1.9010   -0.7020    0.0080  q PD
 2.50  1900.  0.0  2.0   6.6802  -13.9670   14.0616   -4.7851    0.0323  q PD
 3.00  1900.  0.0  2.0   2.4711   -5.0412    5.9051   -2.0583    0.0125  q PD
 3.50  1900.  0.0  2.0   2.0447   -3.9487    4.5351   -1.4462    0.0045  q PD
 4.00  1900.  0.0  2.0   1.4960   -2.7189    3.2349   -0.9316    0.0021  q PD
 4.50  1900.  0.0  2.0   0.7641   -0.8972    1.4431   -0.3419    0.0037  q PD
 5.00  1900.  0.0  2.0   0.1378    0.4389    0.3160   -0.0188    0.0024  q PD
 5.50  1900.  0.0  2.0   0.0086    0.7114    0.1538   -0.0214    0.0015  q PD
 2.50  2000.  0.0  2.0   3.4964   -7.5153    8.5699   -3.1204    0.0386  q PD
 3.00  2000.  0.0  2.0   3.0733   -6.6693    7.7077   -2.7712    0.0239  q PD
 3.50  2000.  0.0  2.0   1.5990   -3.1962    4.2073   -1.5007    0.0108  q PD
 4.00  2000.  0.0  2.0   1.0236   -2.0066    3.0998   -1.1151    0.0075  q PD
 4.50  2000.  0.0  2.0   1.0510   -2.1692    3.2688   -1.1591    0.0066  q PD
 5.00  2000.  0.0  2.0   0.7640   -1.1717    2.0074   -0.6458    0.0034  q PD
 5.50  2000.  0.0  2.0   0.3285    0.0653    0.6949   -0.1935    0.0033  q PD
 2.50  2100.  0.0  2.0  -0.0409   -0.0921    1.9334   -0.9917    0.0224  q PD
 3.00  2100.  0.0  2.0   1.3727   -3.0937    4.5996   -1.8238    0.0254  q PD
 3.50  2100.  0.0  2.0   2.0969   -4.7646    6.0597   -2.2314    0.0152  q PD
 4.00  2100.  0.0  2.0   1.0749   -2.2504    3.5027   -1.3183    0.0074  q PD
 4.50  2100.  0.0  2.0   0.9705   -2.0364    3.2685   -1.2263    0.0076  q PD
 5.00  2100.  0.0  2.0   1.0283   -2.1028    3.2815   -1.2283    0.0079  q PD
 5.50  2100.  0.0  2.0   0.6493   -0.9179    1.9097   -0.7080    0.0054  q PD
 2.50  2200.  0.0  2.0  -4.3088    9.5879   -7.2456    2.1140    0.0094  q PD
 3.00  2200.  0.0  2.0  -1.1587    3.1121   -1.5210    0.2598    0.0088  q PD
 3.50  2200.  0.0  2.0   0.4447   -1.0639    2.7191   -1.1986    0.0161  q PD
 4.00  2200.  0.0  2.0   0.4627   -0.9734    2.4753   -1.0467    0.0091  q PD
 4.50  2200.  0.0  2.0   0.0651    0.1429    1.2367   -0.5827    0.0036  q PD
