 2.50  1500.  0.0  2.0  -0.8429    4.6621   -5.6615    2.8224    0.2305  s PD
 3.00  1500.  0.0  2.0   0.5840    0.8476   -1.4902    1.1765    0.2310  s PD
 3.50  1500.  0.0  2.0   1.9309   -3.2492    3.1714   -0.6224    0.2126  s PD
 4.00  1500.  0.0  2.0   2.3766   -4.7313    4.6924   -1.0825    0.1425  s PD
 4.50  1500.  0.0  2.0   0.3774    1.6817   -4.2253    3.2360    0.0639  s PD
 5.00  1500.  0.0  2.0   2.1590   -4.6039    4.3223   -0.6703    0.0693  s PD
 5.50  1500.  0.0  2.0   1.5176   -1.8891    0.8320    0.6770    0.0601  s PD
 2.50  1600.  0.0  2.0  -1.5449    7.0683   -8.4615    3.8598    0.2263  s PD
 3.00  1600.  0.0  2.0   0.1191    2.1066   -2.6177    1.4656    0.2180  s PD
 3.50  1600.  0.0  2.0   1.7349   -2.8513    3.0994   -0.7741    0.2042  s PD
 4.00  1600.  0.0  2.0   2.7317   -6.2163    7.2595   -2.4994    0.1659  s PD
 4.50  1600.  0.0  2.0   2.9942   -6.9841    7.9232   -2.6452    0.1320  s PD
 5.00  1600.  0.0  2.0   3.1290   -7.5303    8.5920   -2.9095    0.1008  s PD
 5.50  1600.  0.0  2.0   2.6227   -5.9454    6.4665   -1.9219    0.0564  s PD
 2.50  1700.  0.0  2.0  -2.1284    9.0347  -10.6436    4.6110    0.2441  s PD
 3.00  1700.  0.0  2.0  -0.2887    3.6070   -4.5144    2.2389    0.2319  s PD
 3.50  1700.  0.0  2.0   1.4700   -1.8033    1.7796   -0.2570    0.2028  s PD
 4.00  1700.  0.0  2.0   2.4578   -5.0559    5.7462   -1.8910    0.1639  s PD
 4.50  1700.  0.0  2.0   2.8683   -6.5721    7.7980   -2.8219    0.1528  s PD
 5.00  1700.  0.0  2.0   3.0208   -7.4100    9.0098   -3.3589    0.1232  s PD
 5.50  1700.  0.0  2.0   2.9323   -7.3833    8.9238   -3.2397    0.0761  s PD
 2.50  1800.  0.0  2.0  -1.8826    8.0887   -9.3739    4.0605    0.2498  s PD
 3.00  1800.  0.0  2.0  -0.7623    5.1923   -6.3899    2.9631    0.2179  s PD
 3.50  1800.  0.0  2.0   1.2296   -0.6845    0.2796    0.3519    0.2012  s PD
 4.00  1800.  0.0  2.0   2.2023   -3.8397    4.0696   -1.1884    0.1590  s PD
 4.50  1800.  0.0  2.0   2.7148   -5.8096    6.6329   -2.2748    0.1521  s PD
 5.00  1800.  0.0  2.0   2.8742   -6.6695    7.9492   -2.9038    0.1339  s PD
 5.50  1800.  0.0  2.0   2.7001   -6.5445    8.0748   -3.0267    0.1053  s PD
 2.50  1900.  0.0  2.0  -2.0858    9.0688  -10.6883    4.5886    0.2885  s PD
 3.00  1900.  0.0  2.0  -0.3089    3.7019   -4.5093    2.1594    0.2411  s PD
 3.50  1900.  0.0  2.0   1.2068   -0.5009   -0.0727    0.5450    0.2032  s PD
 4.00  1900.  0.0  2.0   2.2755   -3.8004    3.7036   -0.9219    0.1636  s PD
 4.50  1900.  0.0  2.0   2.7207   -5.3516    5.7550   -1.8508    0.1489  s PD
 5.00  1900.  0.0  2.0   2.7678   -6.0358    6.9953   -2.4810    0.1304  s PD
 5.50  1900.  0.0  2.0   2.5085   -5.6933    6.9594   -2.5872    0.1154  s PD
 2.50  2000.  0.0  2.0  -1.9329    8.4222   -9.6531    4.0583    0.2951  s PD
 3.00  2000.  0.0  2.0  -0.1560    3.3907   -4.2188    2.0455    0.2634  s PD
 3.50  2000.  0.0  2.0   1.1922   -0.6890    0.4825    0.1885    0.2045  s PD
 4.00  2000.  0.0  2.0   2.1957   -3.8644    4.2268   -1.3089    0.1843  s PD
 4.50  2000.  0.0  2.0   2.9200   -6.4050    7.3527   -2.5832    0.1461  s PD
 5.00  2000.  0.0  2.0   2.9287   -6.4642    7.4380   -2.6392    0.1237  s PD
 5.50  2000.  0.0  2.0   2.5928   -5.7362    6.8597   -2.5177    0.1108  s PD
 2.50  2100.  0.0  2.0  -2.0599    8.9223  -10.1867    4.2104    0.3202  s PD
 3.00  2100.  0.0  2.0  -0.0694    3.0194   -3.5841    1.7016    0.2690  s PD
 3.50  2100.  0.0  2.0   1.3627   -1.3355    1.2980   -0.1366    0.2199  s PD
 4.00  2100.  0.0  2.0   2.1358   -3.8006    4.2876   -1.3790    0.1921  s PD
 4.50  2100.  0.0  2.0   2.9618   -6.5530    7.6268   -2.7472    0.1468  s PD
 5.00  2100.  0.0  2.0   3.1108   -7.1747    8.4700   -3.1283    0.1226  s PD
 5.50  2100.  0.0  2.0   2.7077   -6.1877    7.5064   -2.8170    0.1044  s PD
 2.50  2200.  0.0  2.0  -2.2457    9.2488  -10.2146    4.0752    0.3000  s PD
 3.00  2200.  0.0  2.0  -0.4839    4.3081   -4.8421    2.0483    0.2571  s PD
 3.50  2200.  0.0  2.0   1.3401   -1.3417    1.5578   -0.3704    0.2375  s PD
 4.00  2200.  0.0  2.0   2.1173   -3.9758    4.7526   -1.6563    0.1899  s PD
 4.50  2200.  0.0  2.0   2.6733   -5.9421    7.2529   -2.7264    0.1446  s PD
 5.00  2200.  0.0  2.0   3.1066   -7.2894    8.7479   -3.2907    0.1262  s PD
 5.50  2200.  0.0  2.0   2.9153   -6.8651    8.3389   -3.1614    0.1000  s PD
 2.50  2300.  0.0  2.0  -2.4096    9.3438   -9.9175    3.8227    0.2804  s PD
 3.00  2300.  0.0  2.0  -0.5171    4.1467   -4.3841    1.7770    0.2587  s PD
 3.50  2300.  0.0  2.0   0.7984    0.0393    0.4482   -0.1544    0.2200  s PD
 4.00  2300.  0.0  2.0   2.0633   -3.9253    4.9462   -1.8535    0.1908  s PD
 4.50  2300.  0.0  2.0   2.3057   -4.9248    6.2929   -2.4487    0.1341  s PD
 5.00  2300.  0.0  2.0   2.6410   -5.9591    7.4622   -2.9115    0.1260  s PD
 5.50  2300.  0.0  2.0   2.6282   -6.0121    7.5275   -2.9424    0.1076  s PD
 2.50  2400.  0.0  2.0  -3.1052   10.9410  -11.1900    4.1168    0.2005  s PD
 3.00  2400.  0.0  2.0  -1.6023    7.2302   -7.5967    2.8876    0.1983  s PD
 3.50  2400.  0.0  2.0   0.1097    2.0965   -1.7519    0.6142    0.1895  s PD
 4.00  2400.  0.0  2.0   0.9851   -0.6122    1.3496   -0.5858    0.1476  s PD
 4.50  2400.  0.0  2.0   1.8252   -3.5710    4.9575   -2.0266    0.1121  s PD
 5.00  2400.  0.0  2.0   2.0832   -4.2368    5.6024   -2.2592    0.1079  s PD
 5.50  2400.  0.0  2.0   2.2507   -5.0635    6.6636   -2.6833    0.1091  s PD
 2.50  2500.  0.0  2.0  -3.6877   12.4014  -12.5886    4.5762    0.1697  s PD
 3.00  2500.  0.0  2.0  -2.6415   10.3110  -10.9671    4.1199    0.1551  s PD
 3.50  2500.  0.0  2.0  -0.8499    5.1777   -5.2963    1.9553    0.1386  s PD
 4.00  2500.  0.0  2.0   0.4000    1.2611   -0.7443    0.1710    0.1226  s PD
 4.50  2500.  0.0  2.0   1.0458   -0.7885    1.6187   -0.7424    0.0950  s PD
 5.00  2500.  0.0  2.0   1.5605   -2.5948    3.7719   -1.5846    0.0798  s PD
 5.50  2500.  0.0  2.0   1.7317   -3.3392    4.6810   -1.9377    0.0853  s PD
 2.50  2600.  0.0  2.0  -4.0202   13.3926  -13.7257    5.0231    0.1989  s PD
 3.00  2600.  0.0  2.0  -3.0789   11.6294  -12.4349    4.6669    0.1660  s PD
 3.50  2600.  0.0  2.0  -1.7173    8.1103   -8.8008    3.3250    0.1400  s PD
 4.00  2600.  0.0  2.0  -0.3250    3.8777   -3.9374    1.4200    0.1104  s PD
 4.50  2600.  0.0  2.0   0.5792    0.9664   -0.5188    0.0762    0.0985  s PD
 5.00  2600.  0.0  2.0   1.1807   -1.1283    1.9772   -0.8961    0.0601  s PD
 5.50  2600.  0.0  2.0   1.4307   -2.0173    3.0025   -1.2811    0.0451  s PD
 2.50  2700.  0.0  2.0  -4.5378   15.1495  -15.8221    5.8362    0.2286  s PD
 3.00  2700.  0.0  2.0  -3.3318   12.4930  -13.4808    5.0810    0.1786  s PD
 3.50  2700.  0.0  2.0  -2.1309    9.6805  -10.7833    4.1207    0.1574  s PD
 4.00  2700.  0.0  2.0  -0.7615    5.7101   -6.3306    2.3899    0.1305  s PD
 4.50  2700.  0.0  2.0   0.3005    2.2613   -2.2253    0.7511    0.1008  s PD
 5.00  2700.  0.0  2.0   0.9361    0.1082    0.3354   -0.2528    0.0777  s PD
 5.50  2700.  0.0  2.0   1.3926   -1.5075    2.2348   -0.9714    0.0612  s PD
 2.50  2800.  0.0  2.0  -5.1158   17.0039  -17.9749    6.6608    0.2649  s PD
 3.00  2800.  0.0  2.0  -3.7333   13.8865  -15.2052    5.7805    0.2014  s PD
 3.50  2800.  0.0  2.0  -2.5791   11.4298  -13.0693    5.0740    0.1867  s PD
 4.00  2800.  0.0  2.0  -1.0333    7.1905   -8.5003    3.3414    0.1586  s PD
 4.50  2800.  0.0  2.0   0.2047    3.2243   -3.7876    1.4513    0.1152  s PD
