 2.50  2300.  0.0  2.0  -3.6955   15.7649  -18.8972    7.6041    0.2932  s PC
 3.00  2300.  0.0  2.0  -1.1370    8.2565  -10.4769    4.3660    0.2402  s PC
 3.50  2300.  0.0  2.0   0.4975    2.9425   -4.1227    1.8198    0.1817  s PC
 4.00  2300.  0.0  2.0   1.2646    0.0128   -0.3247    0.2275    0.1328  s PC
 4.50  2300.  0.0  2.0   1.7972   -2.0123    2.2815   -0.8659    0.0907  s PC
 5.00  2300.  0.0  2.0   2.0600   -3.0502    3.5842   -1.3962    0.0686  s PC
 5.50  2300.  0.0  2.0   2.4737   -4.1979    4.8101   -1.8751    0.0903  s PC
 6.00  2300.  0.0  2.0   2.0751   -3.2811    3.8930   -1.5520    0.0661  s PC
 2.50  2400.  0.0  2.0  -3.9986   17.1072  -20.7418    8.3914    0.3273  s PC
 3.00  2400.  0.0  2.0  -1.2344    9.0375  -11.7057    4.9132    0.2706  s PC
 3.50  2400.  0.0  2.0   0.3917    3.6613   -5.1936    2.2770    0.1978  s PC
 4.00  2400.  0.0  2.0   1.2590    0.2965   -0.7926    0.4217    0.1360  s PC
 4.50  2400.  0.0  2.0   1.4979   -1.1582    1.3805   -0.5461    0.0764  s PC
 5.00  2400.  0.0  2.0   1.5958   -1.7194    2.2077   -0.9261    0.0542  s PC
 5.50  2400.  0.0  2.0   1.9182   -2.7043    3.3071   -1.3508    0.0728  s PC
 6.00  2400.  0.0  2.0   1.7269   -2.3157    2.9061   -1.2039    0.0586  s PC
 2.50  2500.  0.0  2.0  -4.4049   18.7119  -22.8662    9.2889    0.3673  s PC
 3.00  2500.  0.0  2.0  -1.3429    9.9438  -13.1665    5.5796    0.3129  s PC
 3.50  2500.  0.0  2.0   0.5088    3.8959   -5.8662    2.6210    0.2319  s PC
 4.00  2500.  0.0  2.0   1.4319    0.2981   -1.1381    0.6167    0.1477  s PC
 4.50  2500.  0.0  2.0   1.5501   -0.8995    0.8279   -0.2919    0.0806  s PC
 5.00  2500.  0.0  2.0   1.4263   -1.2483    1.7094   -0.7436    0.0476  s PC
 5.50  2500.  0.0  2.0   1.4595   -1.2986    1.7473   -0.7715    0.0638  s PC
 6.00  2500.  0.0  2.0   1.4437   -1.4245    1.9159   -0.8369    0.0504  s PC
 2.50  2600.  0.0  2.0  -4.7329   19.8633  -24.3190    9.8919    0.3914  s PC
 3.00  2600.  0.0  2.0  -1.5628   11.0959  -14.8577    6.3305    0.3569  s PC
 3.50  2600.  0.0  2.0   0.5894    4.2927   -6.7876    3.0869    0.2773  s PC
 4.00  2600.  0.0  2.0   1.7450    0.0189   -1.2842    0.7699    0.1824  s PC
 4.50  2600.  0.0  2.0   1.7397   -0.8877    0.4315   -0.0687    0.0990  s PC
 5.00  2600.  0.0  2.0   1.4463   -0.8234    0.9329   -0.4004    0.0446  s PC
 5.50  2600.  0.0  2.0   1.3412   -1.0034    1.4684   -0.6777    0.0582  s PC
 6.00  2600.  0.0  2.0   1.0120   -0.3832    0.9410   -0.5029    0.0467  s PC
 2.50  2700.  0.0  2.0  -5.1005   20.9163  -25.4948   10.3474    0.4042  s PC
 3.00  2700.  0.0  2.0  -1.8531   12.2745  -16.4464    7.0123    0.3911  s PC
 3.50  2700.  0.0  2.0   0.6820    4.5863   -7.5574    3.4924    0.3215  s PC
 4.00  2700.  0.0  2.0   2.1899   -0.6660   -0.9807    0.7587    0.2190  s PC
 4.50  2700.  0.0  2.0   2.2863   -1.7752    0.9046   -0.1383    0.1399  s PC
 5.00  2700.  0.0  2.0   1.8060   -1.2448    0.9659   -0.3272    0.0648  s PC
 5.50  2700.  0.0  2.0   1.4401   -0.7500    0.8224   -0.3665    0.0538  s PC
 6.00  2700.  0.0  2.0   1.0194   -0.0376    0.3279   -0.2321    0.0363  s PC
 2.50  2800.  0.0  2.0  -5.3888   21.5284  -26.0158   10.5121    0.4030  s PC
 3.00  2800.  0.0  2.0  -2.2932   13.6888  -18.1432    7.6979    0.4101  s PC
 3.50  2800.  0.0  2.0   0.5827    5.3139   -8.7224    4.0316    0.3648  s PC
 4.00  2800.  0.0  2.0   2.5150   -1.0145   -1.0577    0.9034    0.2652  s PC
 4.50  2800.  0.0  2.0   2.9889   -3.2258    2.0660   -0.4790    0.1799  s PC
 5.00  2800.  0.0  2.0   2.6441   -3.0433    2.4778   -0.7954    0.1025  s PC
 5.50  2800.  0.0  2.0   2.0468   -1.9496    1.7185   -0.6134    0.0614  s PC
 2.50  2900.  0.0  2.0  -5.3351   21.0869  -25.3218   10.2043    0.3856  s PC
 3.00  2900.  0.0  2.0  -2.3469   13.8044  -18.2498    7.7370    0.4078  s PC
 3.50  2900.  0.0  2.0   0.6231    5.4158   -9.0152    4.1913    0.3854  s PC
 4.00  2900.  0.0  2.0   2.9989   -2.0853   -0.1273    0.6094    0.2920  s PC
 4.50  2900.  0.0  2.0   3.7362   -5.0099    3.7502   -1.0566    0.2079  s PC
 5.00  2900.  0.0  2.0   3.5152   -5.1108    4.4142   -1.4562    0.1325  s PC
 5.50  2900.  0.0  2.0   2.7564   -3.5997    3.2230   -1.1167    0.0731  s PC
 6.00  2900.  0.0  2.0   1.7829   -1.4364    1.2612   -0.4621    0.0301  s PC
 2.50  3000.  0.0  2.0  -5.1398   20.1075  -23.9375    9.6130    0.3572  s PC
 3.00  3000.  0.0  2.0  -2.0546   12.7877  -16.9944    7.2288    0.3883  s PC
 3.50  3000.  0.0  2.0   0.9581    4.4442   -7.9370    3.7786    0.3795  s PC
 4.00  3000.  0.0  2.0   3.4082   -3.1042    0.8699    0.2598    0.3057  s PC
 4.50  3000.  0.0  2.0   4.3204   -6.4253    5.1009   -1.5217    0.2314  s PC
 5.50  3000.  0.0  2.0   3.6233   -5.8203    5.4383   -1.9107    0.0935  s PC
 6.00  3000.  0.0  2.0   2.5189   -3.2760    3.0370   -1.0843    0.0415  s PC
 2.50  3100.  0.0  2.0  -4.7860   18.5242  -21.8100    8.7356    0.3199  s PC
 3.00  3100.  0.0  2.0  -2.1039   12.7038  -16.7419    7.0997    0.3699  s PC
 3.50  3100.  0.0  2.0   0.7526    5.0268   -8.5934    4.0398    0.3820  s PC
 4.00  3100.  0.0  2.0   3.4585   -3.0971    0.7306    0.3511    0.3257  s PC
 4.50  3100.  0.0  2.0   4.7448   -7.4789    6.1279   -1.8801    0.2479  s PC
 5.00  3100.  0.0  2.0   4.9673   -8.8538    8.1890   -2.8182    0.1793  s PC
 5.50  3100.  0.0  2.0   4.3637   -7.7974    7.4822   -2.6633    0.1142  s PC
 6.00  3100.  0.0  2.0   3.2565   -5.1984    4.9744   -1.7857    0.0502  s PC
 2.50  3200.  0.0  2.0  -5.1129   19.9541  -23.8238    9.6259    0.3490  s PC
 3.00  3200.  0.0  2.0  -2.3732   13.1826  -17.0838    7.2006    0.3527  s PC
 3.50  3200.  0.0  2.0   0.2744    6.3625  -10.0745    4.6205    0.3829  s PC
 4.00  3200.  0.0  2.0   3.3020   -2.5536    0.0369    0.6489    0.3444  s PC
 4.50  3200.  0.0  2.0   4.9041   -7.7201    6.2176   -1.8650    0.2666  s PC
 5.00  3200.  0.0  2.0   5.4690  -10.1802    9.5575   -3.3196    0.1981  s PC
 5.50  3200.  0.0  2.0   4.9742   -9.4724    9.2530   -3.3263    0.1344  s PC
 6.00  3200.  0.0  2.0   3.8286   -6.8044    6.6848   -2.4301    0.0675  s PC
 2.50  3300.  0.0  2.0  -5.8821   22.3052  -26.5707   10.7200    0.3852  s PC
 3.00  3300.  0.0  2.0  -2.8220   14.4075  -18.4702    7.7680    0.3642  s PC
 3.50  3300.  0.0  2.0  -0.0122    7.1037  -10.8747    4.9393    0.3860  s PC
 4.00  3300.  0.0  2.0   3.1772   -2.1788   -0.4141    0.8413    0.3493  s PC
 4.50  3300.  0.0  2.0   4.9715   -7.7930    6.1949   -1.8240    0.2916  s PC
 5.00  3300.  0.0  2.0   5.8011  -11.0780   10.5007   -3.6691    0.2098  s PC
 5.50  3300.  0.0  2.0   5.4363  -10.7759   10.6623   -3.8625    0.1516  s PC
 6.00  3300.  0.0  2.0   4.4362   -8.4557    8.4284   -3.0848    0.0813  s PC
 2.50  3400.  0.0  2.0  -6.3635   23.9440  -28.6364   11.5877    0.4261  s PC
 3.00  3400.  0.0  2.0  -2.9998   15.3033  -19.8681    8.4402    0.4118  s PC
 3.50  3400.  0.0  2.0  -0.0056    7.0499  -10.8469    4.9593    0.3989  s PC
 4.00  3400.  0.0  2.0   3.1549   -2.1458   -0.4528    0.8683    0.3574  s PC
 4.50  3400.  0.0  2.0   5.0627   -8.0456    6.4581   -1.9158    0.3080  s PC
 5.00  3400.  0.0  2.0   6.0377  -11.7189   11.1773   -3.9201    0.2183  s PC
 5.50  3400.  0.0  2.0   5.7603  -11.6891   11.6512   -4.2399    0.1648  s PC
 6.00  3400.  0.0  2.0   4.9826   -9.9132    9.9609   -3.6594    0.1039  s PC
 2.50  3500.  0.0  2.0  -6.6029   24.8020  -29.7823   12.0958    0.4617  s PC
 3.00  3500.  0.0  2.0  -2.9643   15.2140  -19.8745    8.5043    0.4324  s PC
 3.50  3500.  0.0  2.0   0.1139    6.7256  -10.5741    4.9036    0.4205  s PC
 4.00  3500.  0.0  2.0   3.2366   -2.4077   -0.1726    0.7766    0.3715  s PC
 4.50  3500.  0.0  2.0   5.1751   -8.3931    6.8512   -2.0635    0.3214  s PC
 5.00  3500.  0.0  2.0   6.2192  -12.2061   11.6894   -4.1086    0.2263  s PC
 5.50  3500.  0.0  2.0   6.0234  -12.4269   12.4486   -4.5441    0.1755  s PC
 6.00  3500.  0.0  2.0   5.4207  -11.0905   11.2003   -4.1238    0.1282  s PC
 2.50  3600.  0.0  2.0  -6.6333   24.8857  -29.9246   12.1817    0.4817  s PC
 3.00  3600.  0.0  2.0  -2.8501   14.8476  -19.5443    8.4367    0.4540  s PC
 3.50  3600.  0.0  2.0   0.2251    6.3023  -10.0979    4.7482    0.4309  s PC
 4.00  3600.  0.0  2.0   3.3002   -2.6752    0.1525    0.6603    0.3815  s PC
 4.50  3600.  0.0  2.0   5.2620   -8.6907    7.2063   -2.2004    0.3337  s PC
 5.00  3600.  0.0  2.0   6.3469  -12.5710   12.0914   -4.2612    0.2341  s PC
