 2.50  2300.  0.0  2.0   0.8848    0.4211    1.1060    0.6911    0.0466  r PC
 3.00  2300.  0.0  2.0   0.9317    0.4743    1.0453    0.6024    0.1092  r PC
 3.50  2300.  0.0  2.0   0.9209    0.4097    1.0096    0.5174    0.0620  r PC
 4.00  2300.  0.0  2.0   0.9254    0.3604    0.9892    0.4445    0.0169  r PC
 4.50  2300.  0.0  2.0   0.9172    0.3304    0.9704    0.4044    0.0070  r PC
 5.00  2300.  0.0  2.0   0.9063    0.3123    0.9415    0.3601    0.0091  r PC
 5.50  2300.  0.0  2.0   0.8805    0.3357    0.9067    0.3689    0.0273  r PC
 6.00  2300.  0.0  2.0   0.8720    0.3490    0.8898    0.3695    0.0387  r PC
 2.50  2400.  0.0  2.0   0.8687    0.4507    1.1048    0.7367    0.0727  r PC
 3.00  2400.  0.0  2.0   0.8824    0.4570    1.0404    0.6518    0.0659  r PC
 3.50  2400.  0.0  2.0   0.9272    0.4799    1.0084    0.5703    0.1026  r PC
 4.00  2400.  0.0  2.0   0.9311    0.4179    0.9893    0.4896    0.0410  r PC
 4.50  2400.  0.0  2.0   0.9366    0.3664    0.9841    0.4315    0.0063  r PC
 5.00  2400.  0.0  2.0   0.9338    0.3703    0.9671    0.4174    0.0118  r PC
 5.50  2400.  0.0  2.0   0.9161    0.3655    0.9409    0.3996    0.0068  r PC
 6.00  2400.  0.0  2.0   0.8965    0.3700    0.9134    0.3907    0.0221  r PC
 2.50  2500.  0.0  2.0   0.8497    0.4686    1.1051    0.7758    0.1039  r PC
 3.00  2500.  0.0  2.0   0.8592    0.4873    1.0336    0.7001    0.0973  r PC
 3.50  2500.  0.0  2.0   0.8836    0.4831    0.9970    0.6208    0.0774  r PC
 4.00  2500.  0.0  2.0   0.9264    0.4882    0.9787    0.5439    0.0888  r PC
 4.50  2500.  0.0  2.0   0.9376    0.4328    0.9794    0.4840    0.0326  r PC
 5.00  2500.  0.0  2.0   0.9443    0.3833    0.9750    0.4262    0.0096  r PC
 5.50  2500.  0.0  2.0   0.9411    0.4129    0.9628    0.4423    0.0161  r PC
 6.00  2500.  0.0  2.0   0.9173    0.4033    0.9323    0.4214    0.0169  r PC
 2.50  2600.  0.0  2.0   0.8412    0.4764    1.1071    0.7932    0.1312  r PC
 3.00  2600.  0.0  2.0   0.8367    0.5047    1.0293    0.7381    0.1298  r PC
 3.50  2600.  0.0  2.0   0.8482    0.4981    0.9856    0.6668    0.0915  r PC
 4.00  2600.  0.0  2.0   0.8856    0.5058    0.9614    0.5934    0.0844  r PC
 4.50  2600.  0.0  2.0   0.9338    0.5097    0.9665    0.5396    0.0850  r PC
 5.00  2600.  0.0  2.0   0.9467    0.4631    0.9717    0.4918    0.0262  r PC
 5.50  2600.  0.0  2.0   0.9509    0.4176    0.9714    0.4459    0.0139  r PC
 6.00  2600.  0.0  2.0   0.9438    0.3954    0.9593    0.4175    0.0151  r PC
 2.50  2700.  0.0  2.0   0.8258    0.4521    1.1135    0.7976    0.1233  r PC
 3.00  2700.  0.0  2.0   0.8075    0.4893    1.0291    0.7630    0.1248  r PC
 3.50  2700.  0.0  2.0   0.8193    0.5110    0.9729    0.6986    0.1205  r PC
 4.00  2700.  0.0  2.0   0.8474    0.5212    0.9398    0.6289    0.1061  r PC
 4.50  2700.  0.0  2.0   0.8873    0.5288    0.9387    0.5824    0.0904  r PC
 5.00  2700.  0.0  2.0   0.9366    0.5375    0.9530    0.5445    0.0823  r PC
 5.50  2700.  0.0  2.0   0.9484    0.4983    0.9614    0.5080    0.0356  r PC
 6.00  2700.  0.0  2.0   0.9490    0.4566    0.9590    0.4658    0.0209  r PC
