 2.50  2300.  0.0  2.0   0.0445    0.9514   -0.3914    1.7278    0.0560  r PC
 3.00  2300.  0.0  2.0  -0.0274    1.0897   -0.2600    1.5061    0.0254  r PC
 3.50  2300.  0.0  2.0   0.0987    0.9323   -0.1114    1.2935    0.0270  r PC
 4.00  2300.  0.0  2.0   0.2101    0.8086    0.0262    1.1112    0.0620  r PC
 4.50  2300.  0.0  2.0   0.2647    0.7366    0.0943    1.0109    0.0722  r PC
 5.00  2300.  0.0  2.0   0.2878    0.6988    0.1612    0.9004    0.0598  r PC
 5.50  2300.  0.0  2.0   0.2121    0.7563    0.1075    0.9222    0.0475  r PC
 6.00  2300.  0.0  2.0   0.1749    0.7894    0.0891    0.9239    0.0401  r PC
 2.50  2400.  0.0  2.0  -0.0358    1.0257   -0.4914    1.8418    0.0392  r PC
 3.00  2400.  0.0  2.0  -0.0335    1.0382   -0.3718    1.6295    0.0404  r PC
 3.50  2400.  0.0  2.0  -0.0418    1.1006   -0.2272    1.4257    0.0172  r PC
 4.00  2400.  0.0  2.0   0.0971    0.9443   -0.0715    1.2240    0.0497  r PC
 4.50  2400.  0.0  2.0   0.2126    0.8175    0.0493    1.0786    0.0782  r PC
 5.00  2400.  0.0  2.0   0.2036    0.8240    0.0628    1.0435    0.0869  r PC
 5.50  2400.  0.0  2.0   0.1931    0.8166    0.0750    0.9991    0.0739  r PC
 6.00  2400.  0.0  2.0   0.1612    0.8316    0.0668    0.9769    0.0587  r PC
 2.50  2500.  0.0  2.0  -0.0965    1.0747   -0.5759    1.9396    0.0332  r PC
 3.00  2500.  0.0  2.0  -0.1233    1.1155   -0.4832    1.7501    0.0216  r PC
 3.50  2500.  0.0  2.0  -0.0866    1.1003   -0.3480    1.5519    0.0325  r PC
 4.00  2500.  0.0  2.0  -0.0562    1.1150   -0.1997    1.3597    0.0210  r PC
 4.50  2500.  0.0  2.0   0.0759    0.9750   -0.0693    1.2100    0.0614  r PC
 5.00  2500.  0.0  2.0   0.1881    0.8535    0.0515    1.0655    0.0876  r PC
 5.50  2500.  0.0  2.0   0.1264    0.9196    0.0046    1.1057    0.0948  r PC
 6.00  2500.  0.0  2.0   0.1175    0.9039    0.0192    1.0536    0.0727  r PC
 2.50  2600.  0.0  2.0  -0.1258    1.0997   -0.6115    1.9831    0.0483  r PC
 3.00  2600.  0.0  2.0  -0.1867    1.1637   -0.5699    1.8452    0.0308  r PC
 3.50  2600.  0.0  2.0  -0.1544    1.1377   -0.4591    1.6670    0.0265  r PC
 4.00  2600.  0.0  2.0  -0.1307    1.1527   -0.3242    1.4834    0.0317  r PC
 4.50  2600.  0.0  2.0  -0.0904    1.1617   -0.2026    1.3489    0.0313  r PC
 5.00  2600.  0.0  2.0   0.0272    1.0395   -0.0940    1.2296    0.0791  r PC
