 6.00  3200.  0.0  2.0   0.5534   0.4453   0.6727 r PC
 2.50  3300.  0.0  2.0   0.6819   0.6796   0.4036 r PC
 3.00  3300.  0.0  2.0   0.6518   0.6038   0.4950 r PC
 3.50  3300.  0.0  2.0   0.5842   0.5099   0.5836 r PC
 4.00  3300.  0.0  2.0   0.5361   0.4495   0.6063 r PC
 4.50  3300.  0.0  2.0   0.5089   0.4162   0.6171 r PC
 5.00  3300.  0.0  2.0   0.4999   0.4024   0.6318 r PC
 5.50  3300.  0.0  2.0   0.5059   0.4050   0.6415 r PC
 6.00  3300.  0.0  2.0   0.5236   0.4192   0.6541 r PC
 2.50  3400.  0.0  2.0   0.6575   0.6740   0.3321 r PC
 3.00  3400.  0.0  2.0   0.6324   0.6020   0.4303 r PC
 3.50  3400.  0.0  2.0   0.5894   0.5256   0.5316 r PC
 4.00  3400.  0.0  2.0   0.5410   0.4596   0.5792 r PC
 4.50  3400.  0.0  2.0   0.5085   0.4189   0.6009 r PC
 5.00  3400.  0.0  2.0   0.4910   0.3971   0.6064 r PC
 5.50  3400.  0.0  2.0   0.4899   0.3921   0.6206 r PC
 6.00  3400.  0.0  2.0   0.5003   0.3986   0.6383 r PC
 2.50  3500.  0.0  2.0   0.6462   0.6763   0.2836 r PC
 3.00  3500.  0.0  2.0   0.6351   0.6215   0.3485 r PC
 3.50  3500.  0.0  2.0   0.5887   0.5399   0.4460 r PC
 4.00  3500.  0.0  2.0   0.5419   0.4691   0.5212 r PC
 4.50  3500.  0.0  2.0   0.5074   0.4229   0.5635 r PC
 5.00  3500.  0.0  2.0   0.4851   0.3946   0.5808 r PC
 5.50  3500.  0.0  2.0   0.4769   0.3816   0.6032 r PC
 6.00  3500.  0.0  2.0   0.4808   0.3817   0.6232 r PC
 2.50  3600.  0.0  2.0   0.6442   0.6872   0.2150 r PC
 3.00  3600.  0.0  2.0   0.6430   0.6461   0.2761 r PC
 3.50  3600.  0.0  2.0   0.5986   0.5624   0.3802 r PC
 4.00  3600.  0.0  2.0   0.5479   0.4834   0.4694 r PC
 4.50  3600.  0.0  2.0   0.5100   0.4289   0.5450 r PC
 5.00  3600.  0.0  2.0   0.4830   0.3944   0.5681 r PC
 5.50  3600.  0.0  2.0   0.4689   0.3757   0.5860 r PC
 6.00  3600.  0.0  2.0   0.4659   0.3683   0.6130 r PC
 2.50  3700.  0.0  2.0   0.6545   0.7007   0.2098 r PC
 3.00  3700.  0.0  2.0   0.6480   0.6616   0.2221 r PC
 3.50  3700.  0.0  2.0   0.6170   0.5934   0.3149 r PC
 4.00  3700.  0.0  2.0   0.5620   0.5056   0.4221 r PC
 4.50  3700.  0.0  2.0   0.5152   0.4383   0.5164 r PC
 5.00  3700.  0.0  2.0   0.4828   0.3963   0.5505 r PC
 5.50  3700.  0.0  2.0   0.4633   0.3714   0.5760 r PC
 6.00  3700.  0.0  2.0   0.4562   0.3602   0.6013 r PC
 2.50  3800.  0.0  2.0   0.6634   0.7085   0.2167 r PC
 3.00  3800.  0.0  2.0   0.6569   0.6708   0.2266 r PC
 3.50  3800.  0.0  2.0   0.6351   0.6224   0.2434 r PC
 4.00  3800.  0.0  2.0   0.5849   0.5369   0.3734 r PC
 4.50  3800.  0.0  2.0   0.5269   0.4541   0.4907 r PC
 5.00  3800.  0.0  2.0   0.4839   0.3997   0.5329 r PC
 5.50  3800.  0.0  2.0   0.4595   0.3690   0.5645 r PC
 6.00  3800.  0.0  2.0   0.4478   0.3535   0.5897 r PC
 2.50  3900.  0.0  2.0   0.6636   0.7085   0.1800 r PC
 3.00  3900.  0.0  2.0   0.6558   0.6717   0.1810 r PC
 3.50  3900.  0.0  2.0   0.6478   0.6441   0.1975 r PC
 4.00  3900.  0.0  2.0   0.6011   0.5621   0.3257 r PC
 4.50  3900.  0.0  2.0   0.5399   0.4749   0.4350 r PC
 5.00  3900.  0.0  2.0   0.4918   0.4100   0.5182 r PC
 5.50  3900.  0.0  2.0   0.4577   0.3692   0.5508 r PC
 6.00  3900.  0.0  2.0   0.4418   0.3492   0.5773 r PC
 2.50  4000.  0.0  2.0   0.6617   0.7011   0.2086 r PC
 3.00  4000.  0.0  2.0   0.6568   0.6673   0.2092 r PC
 3.50  4000.  0.0  2.0   0.6549   0.6503   0.2143 r PC
 4.00  4000.  0.0  2.0   0.6214   0.5898   0.2873 r PC
 4.50  4000.  0.0  2.0   0.5601   0.5022   0.3969 r PC
 5.00  4000.  0.0  2.0   0.5018   0.4250   0.4895 r PC
 5.50  4000.  0.0  2.0   0.4609   0.3749   0.5355 r PC
 6.00  4000.  0.0  2.0   0.4364   0.3469   0.5558 r PC
 2.50  4100.  0.0  2.0   0.6562   0.6906   0.2379 r PC
 3.00  4100.  0.0  2.0   0.6544   0.6586   0.2497 r PC
 3.50  4100.  0.0  2.0   0.6522   0.6426   0.2436 r PC
 4.00  4100.  0.0  2.0   0.6374   0.6123   0.2555 r PC
 4.50  4100.  0.0  2.0   0.5882   0.5384   0.3489 r PC
 5.00  4100.  0.0  2.0   0.5200   0.4498   0.4512 r PC
 5.50  4100.  0.0  2.0   0.4699   0.3878   0.5097 r PC
 6.00  4100.  0.0  2.0   0.4381   0.3509   0.5401 r PC
 2.50  4200.  0.0  2.0   0.6487   0.6792   0.2586 r PC
 3.00  4200.  0.0  2.0   0.6477   0.6480   0.2750 r PC
 3.50  4200.  0.0  2.0   0.6430   0.6329   0.2234 r PC
 4.00  4200.  0.0  2.0   0.6414   0.6219   0.2168 r PC
 4.50  4200.  0.0  2.0   0.6046   0.5635   0.3026 r PC
 5.00  4200.  0.0  2.0   0.5430   0.4803   0.4081 r PC
 5.50  4200.  0.0  2.0   0.4800   0.4056   0.4579 r PC
 6.00  4200.  0.0  2.0   0.4439   0.3601   0.5180 r PC
 2.50  4300.  0.0  2.0   0.6418   0.6680   0.2830 r PC
 3.00  4300.  0.0  2.0   0.6402   0.6374   0.2941 r PC
 3.50  4300.  0.0  2.0   0.6356   0.6228   0.2388 r PC
 4.00  4300.  0.0  2.0   0.6341   0.6131   0.2315 r PC
 4.50  4300.  0.0  2.0   0.6222   0.5873   0.2683 r PC
 5.00  4300.  0.0  2.0   0.5724   0.5170   0.3641 r PC
 5.50  4300.  0.0  2.0   0.5094   0.4380   0.4445 r PC
 6.00  4300.  0.0  2.0   0.4554   0.3758   0.4903 r PC
 2.50  4400.  0.0  2.0   0.6344   0.6568   0.3013 r PC
 3.00  4400.  0.0  2.0   0.6324   0.6268   0.3076 r PC
 3.50  4400.  0.0  2.0   0.6278   0.6128   0.2520 r PC
 4.00  4400.  0.0  2.0   0.6277   0.6050   0.2432 r PC
 4.50  4400.  0.0  2.0   0.6266   0.5974   0.2446 r PC
 5.00  4400.  0.0  2.0   0.5868   0.5424   0.2885 r PC
 5.50  4400.  0.0  2.0   0.5312   0.4679   0.3945 r PC
 6.00  4400.  0.0  2.0   0.4780   0.4015   0.4693 r PC
 2.50  4500.  0.0  2.0   0.6266   0.6458   0.3146 r PC
 3.00  4500.  0.0  2.0   0.6229   0.6155   0.3140 r PC
 3.50  4500.  0.0  2.0   0.6201   0.6028   0.2624 r PC
 4.00  4500.  0.0  2.0   0.6199   0.5953   0.2521 r PC
 4.50  4500.  0.0  2.0   0.6202   0.5910   0.2512 r PC
 5.00  4500.  0.0  2.0   0.6063   0.5664   0.2604 r PC
 5.50  4500.  0.0  2.0   0.5594   0.5023   0.3534 r PC
 6.00  4500.  0.0  2.0   0.4984   0.4284   0.4280 r PC
 2.50  4600.  0.0  2.0   0.6182   0.6350   0.3239 r PC
 3.00  4600.  0.0  2.0   0.6168   0.6061   0.3294 r PC
 3.50  4600.  0.0  2.0   0.6120   0.5928   0.2713 r PC
 4.00  4600.  0.0  2.0   0.6122   0.5857   0.2622 r PC
 4.50  4600.  0.0  2.0   0.6110   0.5818   0.2296 r PC
 5.00  4600.  0.0  2.0   0.6106   0.5758   0.2311 r PC
 5.50  4600.  0.0  2.0   0.5770   0.5274   0.3030 r PC
 6.00  4600.  0.0  2.0   0.5226   0.4587   0.3894 r PC
 2.50  4700.  0.0  2.0   0.6081   0.6244   0.3229 r PC
 3.00  4700.  0.0  2.0   0.6083   0.5962   0.3359 r PC
 3.50  4700.  0.0  2.0   0.6038   0.5829   0.2797 r PC
 4.00  4700.  0.0  2.0   0.6043   0.5760   0.2698 r PC
 4.50  4700.  0.0  2.0   0.6036   0.5724   0.2394 r PC
 5.00  4700.  0.0  2.0   0.6055   0.5713   0.2315 r PC
 5.50  4700.  0.0  2.0   0.5929   0.5475   0.2726 r PC
 6.00  4700.  0.0  2.0   0.5487   0.4896   0.3545 r PC
 2.50  4800.  0.0  2.0   0.6012   0.6161   0.3330 r PC
 3.00  4800.  0.0  2.0   0.5995   0.5866   0.3422 r PC
 3.50  4800.  0.0  2.0   0.5953   0.5734   0.2856 r PC
 4.00  4800.  0.0  2.0   0.5962   0.5666   0.2772 r PC
 4.50  4800.  0.0  2.0   0.5960   0.5631   0.2475 r PC
 5.00  4800.  0.0  2.0   0.5990   0.5640   0.2366 r PC
 5.50  4800.  0.0  2.0   0.5968   0.5565   0.2383 r PC
 6.00  4800.  0.0  2.0   0.5639   0.5117   0.3041 r PC
 2.50  4900.  0.0  2.0   0.5926   0.6081   0.3381 r PC
 3.00  4900.  0.0  2.0   0.5908   0.5779   0.3471 r PC
 3.50  4900.  0.0  2.0   0.5868   0.5642   0.2908 r PC
 4.00  4900.  0.0  2.0   0.5870   0.5568   0.2798 r PC
 4.50  4900.  0.0  2.0   0.5885   0.5539   0.2559 r PC
 5.00  4900.  0.0  2.0   0.5917   0.5549   0.2454 r PC
 5.50  4900.  0.0  2.0   0.5926   0.5529   0.2405 r PC
 6.00  4900.  0.0  2.0   0.5784   0.5278   0.2919 r PC
 2.50  5100.  0.0  2.0   0.5736   0.5998   0.3508 r PC
 3.00  5100.  0.0  2.0   0.5712   0.5645   0.3536 r PC
 3.50  5100.  0.0  2.0   0.5656   0.5481   0.2875 r PC
 4.00  5100.  0.0  2.0   0.5662   0.5353   0.2944 r PC
 4.50  5100.  0.0  2.0   0.5669   0.5322   0.2634 r PC
 5.00  5100.  0.0  2.0   0.5705   0.5319   0.2557 r PC
 5.50  5100.  0.0  2.0   0.5727   0.5337   0.2378 r PC
 6.00  5100.  0.0  2.0   0.5719   0.5278   0.2509 r PC
 2.50  5200.  0.0  2.0   0.5678   0.5939   0.3542 r PC
 3.00  5200.  0.0  2.0   0.5645   0.5579   0.3555 r PC
 3.50  5200.  0.0  2.0   0.5584   0.5410   0.2880 r PC
