 2.50  1500.  0.0  2.0   0.9774   1.1035   0.4741 r PD
 3.00  1500.  0.0  2.0   0.9455   1.0408   0.3865 r PD
 3.50  1500.  0.0  2.0   0.9501   1.0493   0.4382 r PD
 4.00  1500.  0.0  2.0   0.9822   1.1014   0.5311 r PD
 4.50  1500.  0.0  2.0   1.0907   1.3291   0.9916 r PD
 5.00  1500.  0.0  2.0   1.0606   1.2406   0.8144 r PD
 5.50  1500.  0.0  2.0   0.9729   1.1070   0.5629 r PD
 2.50  1600.  0.0  2.0   0.9398   1.0440   0.3490 r PD
 3.00  1600.  0.0  2.0   0.9323   1.0049   0.2848 r PD
 3.50  1600.  0.0  2.0   0.9375   1.0105   0.3294 r PD
 4.00  1600.  0.0  2.0   0.9401   1.0074   0.3326 r PD
 4.50  1600.  0.0  2.0   0.9504   1.0320   0.3892 r PD
 5.00  1600.  0.0  2.0   0.9481   1.0312   0.3969 r PD
 5.50  1600.  0.0  2.0   0.9600   1.0604   0.4567 r PD
 2.50  1700.  0.0  2.0   0.9038   0.9801   0.2039 r PD
 3.00  1700.  0.0  2.0   0.9141   0.9806   0.2361 r PD
 3.50  1700.  0.0  2.0   0.9166   0.9784   0.2589 r PD
 4.00  1700.  0.0  2.0   0.9150   0.9701   0.2567 r PD
 4.50  1700.  0.0  2.0   0.9051   0.9438   0.2011 r PD
 5.00  1700.  0.0  2.0   0.9124   0.9513   0.2145 r PD
 5.50  1700.  0.0  2.0   0.9337   0.9927   0.3011 r PD
 2.50  1800.  0.0  2.0   0.9111   0.9882   0.2213 r PD
 3.00  1800.  0.0  2.0   0.9012   0.9559   0.1530 r PD
 3.50  1800.  0.0  2.0   0.8895   0.9365   0.1685 r PD
 4.00  1800.  0.0  2.0   0.8880   0.9303   0.1716 r PD
 4.50  1800.  0.0  2.0   0.8945   0.9367   0.1916 r PD
 5.00  1800.  0.0  2.0   0.8903   0.9228   0.1629 r PD
 5.50  1800.  0.0  2.0   0.8923   0.9213   0.1540 r PD
 2.50  1900.  0.0  2.0   0.8863   0.9470   0.1665 r PD
 3.00  1900.  0.0  2.0   0.9013   0.9502   0.1590 r PD
 3.50  1900.  0.0  2.0   0.8891   0.9422   0.1935 r PD
 4.00  1900.  0.0  2.0   0.8867   0.9417   0.2212 r PD
 4.50  1900.  0.0  2.0   0.8691   0.9044   0.1407 r PD
 5.00  1900.  0.0  2.0   0.8730   0.9001   0.1175 r PD
 5.50  1900.  0.0  2.0   0.8668   0.8825   0.0743 r PD
 2.50  2000.  0.0  2.0   0.8799   0.9283   0.1550 r PD
 3.00  2000.  0.0  2.0   0.8890   0.9326   0.1558 r PD
 3.50  2000.  0.0  2.0   0.8886   0.9245   0.1348 r PD
 4.00  2000.  0.0  2.0   0.8885   0.9221   0.1486 r PD
 4.50  2000.  0.0  2.0   0.8897   0.9266   0.1747 r PD
 5.00  2000.  0.0  2.0   0.8713   0.8996   0.1257 r PD
 5.50  2000.  0.0  2.0   0.8533   0.8656   0.0505 r PD
 2.50  2100.  0.0  2.0   0.8599   0.8943   0.1930 r PD
 3.00  2100.  0.0  2.0   0.8808   0.9142   0.1381 r PD
 3.50  2100.  0.0  2.0   0.8985   0.9406   0.1795 r PD
 4.00  2100.  0.0  2.0   0.8925   0.9225   0.1406 r PD
 4.50  2100.  0.0  2.0   0.8825   0.9102   0.1385 r PD
 5.00  2100.  0.0  2.0   0.8709   0.8916   0.1088 r PD
 5.50  2100.  0.0  2.0   0.8564   0.8657   0.0468 r PD
 2.50  2200.  0.0  2.0   0.8346   0.8723   0.1464 r PD
 3.00  2200.  0.0  2.0   0.8538   0.8577   0.1239 r PD
 3.50  2200.  0.0  2.0   0.8831   0.9049   0.1279 r PD
 4.00  2200.  0.0  2.0   0.8963   0.9187   0.1294 r PD
 4.50  2200.  0.0  2.0   0.8856   0.8992   0.0991 r PD
 5.00  2200.  0.0  2.0   0.8721   0.8887   0.1010 r PD
 5.50  2200.  0.0  2.0   0.8570   0.8667   0.0614 r PD
 2.50  2300.  0.0  2.0   0.8487   0.8739   0.1728 r PD
 3.00  2300.  0.0  2.0   0.8472   0.8590   0.1586 r PD
 3.50  2300.  0.0  2.0   0.8670   0.8596   0.1337 r PD
 4.00  2300.  0.0  2.0   0.8874   0.8908   0.1034 r PD
 4.50  2300.  0.0  2.0   0.8834   0.8783   0.0691 r PD
 5.00  2300.  0.0  2.0   0.8635   0.8557   0.0574 r PD
 5.50  2300.  0.0  2.0   0.8438   0.8330   0.0516 r PD
 2.50  2400.  0.0  2.0   0.8689   0.8616   0.2514 r PD
 3.00  2400.  0.0  2.0   0.8467   0.8277   0.2343 r PD
