 2.50  1500.  0.0  2.0   0.8277   -0.3545    0.9612   -0.2134    0.1411  r PD
 3.00  1500.  0.0  2.0   0.8253   -0.2846    0.9388   -0.1530    0.1303  r PD
 3.50  1500.  0.0  2.0   0.8099   -0.3320    0.8961   -0.2298    0.1070  r PD
 4.00  1500.  0.0  2.0   0.8186   -0.3873    0.8514   -0.3749    0.1897  r PD
 4.50  1500.  0.0  2.0   0.7976   -0.6941    0.7194   -0.9145    0.4381  r PD
 5.00  1500.  0.0  2.0   0.8100   -0.5934    0.7832   -0.6861    0.2903  r PD
 5.50  1500.  0.0  2.0   0.8154   -0.3731    0.7703   -0.5050    0.2964  r PD
 2.50  1600.  0.0  2.0   0.8286   -0.2635    0.9825   -0.0922    0.0932  r PD
 3.00  1600.  0.0  2.0   0.8420   -0.2137    0.9734   -0.0471    0.0806  r PD
 3.50  1600.  0.0  2.0   0.8319   -0.2500    0.9336   -0.1153    0.0782  r PD
 4.00  1600.  0.0  2.0   0.8333   -0.2530    0.9108   -0.1449    0.0749  r PD
 4.50  1600.  0.0  2.0   0.8274   -0.2912    0.8669   -0.2477    0.1104  r PD
 5.00  1600.  0.0  2.0   0.8246   -0.2926    0.8484   -0.2742    0.1294  r PD
 5.50  1600.  0.0  2.0   0.8230   -0.3244    0.8179   -0.3637    0.1882  r PD
 2.50  1700.  0.0  2.0   0.8392   -0.1529    1.0113    0.0468    0.0588  r PD
 3.00  1700.  0.0  2.0   0.8376   -0.1811    0.9763   -0.0065    0.0463  r PD
 3.50  1700.  0.0  2.0   0.8325   -0.1991    0.9410   -0.0561    0.0463  r PD
 4.00  1700.  0.0  2.0   0.8317   -0.1974    0.9136   -0.0847    0.0447  r PD
 4.50  1700.  0.0  2.0   0.8409   -0.1521    0.9019   -0.0629    0.0494  r PD
 5.00  1700.  0.0  2.0   0.8444   -0.1611    0.8919   -0.0891    0.0579  r PD
 5.50  1700.  0.0  2.0   0.8396   -0.2229    0.8649   -0.1917    0.0944  r PD
 2.50  1800.  0.0  2.0   0.8394   -0.1699    1.0163    0.0421    0.0440  r PD
 3.00  1800.  0.0  2.0   0.8530   -0.1141    0.9880    0.0482    0.0462  r PD
 3.50  1800.  0.0  2.0   0.8354   -0.1281    0.9461    0.0143    0.0391  r PD
 4.00  1800.  0.0  2.0   0.8324   -0.1316    0.9142   -0.0240    0.0320  r PD
 4.50  1800.  0.0  2.0   0.8322   -0.1475    0.8901   -0.0699    0.0312  r PD
 5.00  1800.  0.0  2.0   0.8378   -0.1242    0.8851   -0.0565    0.0344  r PD
 5.50  1800.  0.0  2.0   0.8439   -0.1147    0.8790   -0.0634    0.0454  r PD
 2.50  1900.  0.0  2.0   0.8516   -0.0821    1.0239    0.1153    0.1293  r PD
