 2.50  2300.  0.0  2.0   8.5236  -14.6817   12.7370   -4.1093    0.0296  q PC
 3.00  2300.  0.0  2.0   4.9937   -7.9810    7.1354   -2.3648    0.0189  q PC
 3.50  2300.  0.0  2.0   2.9758   -4.0921    3.8535   -1.3230    0.0114  q PC
 4.00  2300.  0.0  2.0   1.5578   -1.2741    1.4434   -0.5493    0.0075  q PC
 4.50  2300.  0.0  2.0   0.8933   -0.0169    0.4038   -0.2254    0.0099  q PC
 5.00  2300.  0.0  2.0   0.7988    0.0506    0.3887   -0.2194    0.0096  q PC
 5.50  2300.  0.0  2.0   0.8641   -0.0917    0.4606   -0.2392    0.0135  q PC
 6.00  2300.  0.0  2.0   1.0345   -0.5258    0.8959   -0.4025    0.0146  q PC
 2.50  2400.  0.0  2.0   9.7244  -17.1057   14.8149   -4.7758    0.0368  q PC
 3.00  2400.  0.0  2.0   5.5078   -8.9162    7.8320   -2.5695    0.0203  q PC
 3.50  2400.  0.0  2.0   3.4363   -4.8513    4.3712   -1.4692    0.0134  q PC
 4.00  2400.  0.0  2.0   1.8727   -1.7919    1.8127   -0.6668    0.0083  q PC
 4.50  2400.  0.0  2.0   0.9156    0.0835    0.2509   -0.1730    0.0070  q PC
 5.00  2400.  0.0  2.0   0.5807    0.7939   -0.3960    0.0368    0.0094  q PC
 5.50  2400.  0.0  2.0   0.6686    0.4805   -0.0640   -0.0835    0.0073  q PC
 6.00  2400.  0.0  2.0   0.8194    0.0895    0.2880   -0.1993    0.0088  q PC
 2.50  2500.  0.0  2.0  11.3680  -20.5075   17.8099   -5.7499    0.0479  q PC
 3.00  2500.  0.0  2.0   6.3067  -10.5342    9.1879   -2.9990    0.0244  q PC
 3.50  2500.  0.0  2.0   4.1129   -6.1875    5.4661   -1.8177    0.0163  q PC
 4.00  2500.  0.0  2.0   2.4366   -2.8064    2.5579   -0.8861    0.0103  q PC
 4.50  2500.  0.0  2.0   1.3622   -0.6680    0.7717   -0.3236    0.0077  q PC
 5.00  2500.  0.0  2.0   0.6040    0.7940   -0.4116    0.0421    0.0056  q PC
 5.50  2500.  0.0  2.0   0.3594    1.5044   -1.2191    0.3435    0.0093  q PC
 6.00  2500.  0.0  2.0   0.6760    0.6120   -0.3020    0.0146    0.0060  q PC
 2.50  2600.  0.0  2.0  12.9228  -23.7553   20.7099   -6.6985    0.0600  q PC
 3.00  2600.  0.0  2.0   7.1038  -12.2099   10.6464   -3.4711    0.0294  q PC
 3.50  2600.  0.0  2.0   4.8817   -7.7693    6.8003   -2.2428    0.0199  q PC
 4.00  2600.  0.0  2.0   3.1167   -4.1532    3.6404   -1.2219    0.0126  q PC
 4.50  2600.  0.0  2.0   1.8588   -1.4990    1.3133   -0.4658    0.0088  q PC
 5.00  2600.  0.0  2.0   1.0146    0.2114   -0.1118   -0.0220    0.0071  q PC
 5.50  2600.  0.0  2.0   0.3942    1.4087   -1.0836    0.2813    0.0042  q PC
 6.00  2600.  0.0  2.0   0.2805    1.5562   -1.1705    0.3075    0.0035  q PC
 2.50  2700.  0.0  2.0  13.3408  -24.5437   21.3436   -6.8811    0.0586  q PC
 3.00  2700.  0.0  2.0   7.8780  -13.8529   12.1080   -3.9499    0.0354  q PC
 3.50  2700.  0.0  2.0   5.4805   -9.0736    7.9419   -2.6143    0.0238  q PC
 4.00  2700.  0.0  2.0   3.7455   -5.4944    4.7779   -1.5847    0.0153  q PC
 4.50  2700.  0.0  2.0   2.6423   -3.1195    2.6603   -0.8911    0.0118  q PC
